0,0,8.458
2,0,8.471
4,0,8.462
6,0,8.464
8,0,8.468
10,0,8.464
12,0,8.466
14,0,8.243
16,0,8.145
18,0,7.958
20,0,8.158
22,0,7.929
24,0,7.926
26,0,8.122
28,0,8.226
30,0,8.403
32,0,8.475
34,0,8.469
36,0,8.430
38,0,8.416
40,0,8.255
42,0,8.064
44,0,7.800
46,0,7.332
48,0,6.157
50,0,4.937
52,0,2.334
54,0,1.669
56,0,1.181
58,0,7.772
60,0,4.517
62,0,7.945
64,0,2.064
66,0,3.001
68,0,3.847
70,0,3.848
72,0,4.030
74,0,4.021
76,0,3.591
78,0,3.151
80,0,2.126
82,0,2.039
84,0,1.945
86,0,1.579
88,0,1.849
90,0,2.399
92,0,3.077
94,0,3.203
96,0,3.506
98,0,3.973
100,0,4.089
102,0,4.104
104,0,4.080
106,0,3.810
108,0,3.078
110,0,3.285
112,0,3.068
114,0,2.013
116,0,1.930
118,0,1.663
120,0,1.545
122,0,1.551
124,0,1.572
126,0,1.916
128,0,2.072
130,0,3.042
132,0,3.278
134,0,3.434
136,0,3.347
138,0,3.452
140,0,3.840
142,0,3.505
144,0,3.833
146,0,4.015
148,0,4.023
150,0,3.767
150,2,3.763
148,2,3.855
146,2,4.015
144,2,3.960
142,2,3.919
140,2,3.909
138,2,3.110
136,2,2.603
134,2,2.321
132,2,2.019
130,2,1.646
128,2,1.591
126,2,1.679
124,2,2.412
122,2,2.847
120,2,3.210
118,2,3.785
116,2,3.925
114,2,4.096
112,2,4.108
110,2,4.025
108,2,3.564
106,2,3.214
104,2,3.031
102,2,2.218
100,2,1.775
98,2,1.597
96,2,1.652
94,2,2.257
92,2,2.470
90,2,3.034
88,2,3.391
86,2,3.810
84,2,4.112
82,2,4.027
80,2,3.876
78,2,3.605
76,2,2.935
74,2,2.303
72,2,1.781
70,2,1.627
68,2,1.611
66,2,2.443
64,2,3.400
62,2,3.824
60,2,3.798
58,2,3.967
56,2,3.675
54,2,2.839
52,2,2.629
50,2,2.127
48,2,9.919
46,2,6.540
44,2,1.130
42,2,1.237
40,2,8.745
38,2,9.471
36,2,3.107
34,2,5.414
32,2,7.579
30,2,8.295
28,2,8.423
26,2,8.474
24,2,8.406
22,2,8.274
20,2,8.110
18,2,7.994
16,2,8.033
14,2,8.274
12,2,8.423
10,2,8.475
8,2,8.452
6,2,8.354
4,2,8.179
2,2,8.077
0,2,8.077
0,4,8.083
2,4,8.234
4,4,8.419
6,4,8.471
8,4,8.463
10,4,8.419
12,4,8.271
14,4,7.949
16,4,7.972
18,4,7.997
20,4,8.365
22,4,8.384
24,4,8.481
26,4,8.473
28,4,8.438
30,4,8.192
32,4,8.151
34,4,7.972
36,4,8.061
38,4,8.286
40,4,8.307
42,4,8.286
44,4,8.007
46,4,7.118
48,4,5.151
50,4,2.885
52,4,6.615
54,4,7.968
56,4,1.000
58,4,1.906
60,4,2.559
62,4,2.049
64,4,1.903
66,4,1.499
68,4,1.448
70,4,2.294
72,4,3.333
74,4,3.777
76,4,4.029
78,4,4.075
80,4,3.953
82,4,3.677
84,4,3.088
86,4,2.321
88,4,1.730
90,4,1.573
92,4,2.050
94,4,2.542
96,4,2.773
98,4,3.091
100,4,3.509
102,4,3.708
104,4,4.075
106,4,4.000
108,4,3.704
110,4,3.704
112,4,3.202
114,4,2.723
116,4,2.320
118,4,2.286
120,4,1.869
122,4,1.566
124,4,1.740
126,4,2.106
128,4,1.925
130,4,2.226
132,4,3.030
134,4,3.777
136,4,3.599
138,4,3.563
140,4,4.015
