0,0,7.849
2,0,7.825
4,0,7.783
6,0,7.724
8,0,7.587
10,0,7.459
12,0,7.364
14,0,7.189
16,0,7.279
18,0,7.243
20,0,7.327
22,0,7.417
24,0,7.558
26,0,7.765
28,0,7.939
30,0,7.984
32,0,7.968
34,0,7.937
36,0,7.889
38,0,7.621
40,0,7.507
42,0,7.085
44,0,6.671
46,0,6.504
48,0,6.731
50,0,6.939
52,0,7.668
54,0,7.880
56,0,7.986
58,0,7.952
60,0,8.022
62,0,8.026
64,0,8.064
66,0,8.072
68,0,8.089
70,0,8.048
72,0,8.027
74,0,8.009
76,0,7.916
78,0,7.744
80,0,7.801
82,0,7.613
84,0,7.614
86,0,7.516
88,0,7.382
90,0,7.011
92,0,6.604
94,0,5.240
96,0,3.923
98,0,2.629
100,0,1.762
102,0,1.256
104,0,9.311
106,0,6.664
108,0,1.007
110,0,5.686
112,0,8.248
114,0,1.088
116,0,1.690
118,0,2.530
120,0,2.395
122,0,2.430
124,0,3.320
126,0,3.561
128,0,3.432
130,0,3.852
132,0,3.826
134,0,3.826
136,0,3.864
138,0,3.677
140,0,3.740
142,0,3.651
144,0,3.579
146,0,3.466
148,0,2.914
150,0,3.006
150,2,2.331
148,2,2.371
146,2,2.059
144,2,2.235
142,2,2.390
140,2,2.783
138,2,3.184
136,2,3.049
134,2,3.283
132,2,3.248
130,2,3.539
128,2,3.474
126,2,3.711
124,2,3.861
122,2,3.912
120,2,3.908
118,2,3.809
116,2,3.830
114,2,3.760
112,2,3.711
110,2,3.585
108,2,2.902
106,2,2.518
104,2,1.641
102,2,1.206
100,2,8.987
98,2,2.831
96,2,1.688
94,2,2.859
92,2,5.494
90,2,1.243
88,2,2.117
86,2,3.166
84,2,4.609
82,2,5.945
80,2,6.968
78,2,7.517
76,2,7.784
74,2,7.908
72,2,7.949
70,2,7.740
68,2,7.858
66,2,7.849
64,2,7.728
62,2,7.596
60,2,7.593
58,2,7.591
56,2,7.560
54,2,7.767
52,2,7.841
50,2,7.819
48,2,8.049
46,2,8.057
44,2,8.040
42,2,8.061
40,2,7.988
38,2,7.755
36,2,7.498
34,2,7.301
32,2,7.359
30,2,7.455
28,2,7.498
26,2,7.567
24,2,7.593
22,2,7.577
20,2,7.627
18,2,7.572
16,2,7.633
14,2,7.767
12,2,7.800
10,2,7.850
8,2,7.869
6,2,7.890
4,2,7.931
2,2,7.958
0,2,7.930
0,4,7.975
2,4,7.958
4,4,7.953
6,4,7.983
8,4,7.966
10,4,7.964
12,4,7.944
14,4,7.953
16,4,7.943
18,4,7.896
20,4,7.821
22,4,7.883
24,4,7.641
26,4,7.711
28,4,7.862
30,4,7.832
32,4,7.675
34,4,7.636
36,4,7.602
38,4,7.554
40,4,7.522
42,4,7.211
44,4,7.216
46,4,7.177
48,4,7.256
50,4,7.551
52,4,7.799
54,4,7.993
56,4,8.081
58,4,8.088
60,4,8.078
62,4,8.032
64,4,7.928
66,4,7.915
68,4,7.836
70,4,7.762
72,4,7.638
74,4,7.676
76,4,7.612
78,4,7.599
80,4,7.712
82,4,7.794
84,4,7.851
86,4,7.807
88,4,7.805
90,4,7.529
92,4,6.901
94,4,5.697
96,4,4.213
98,4,2.839
100,4,1.729
102,4,5.206
104,4,8.495
106,4,6.069
108,4,2.785
110,4,7.677
112,4,1.523
