0,0,7.996
1,0,5.743
2,0,5.607
3,0,5.438
4,0,7.829
5,0,6.654
6,0,5.549
7,0,6.506
8,0,7.466
9,0,7.046
10,0,7.501
11,0,8.384
12,0,8.919
13,0,8.920
14,0,8.747
15,0,8.853
16,0,8.683
17,0,8.665
18,0,8.630
19,0,8.280
20,0,7.604
21,0,6.478
22,0,6.398
23,0,6.725
24,0,6.087
25,0,6.228
26,0,5.517
27,0,5.482
28,0,5.507
29,0,6.137
30,0,6.677
31,0,7.010
32,0,7.456
33,0,8.295
34,0,8.567
35,0,8.873
36,0,9.220
37,0,9.344
38,0,9.094
39,0,8.840
40,0,8.371
41,0,7.837
42,0,6.984
43,0,6.379
44,0,5.632
45,0,5.654
46,0,5.681
47,0,5.833
48,0,5.958
49,0,6.180
50,0,8.026
51,0,8.518
52,0,9.533
53,0,1.018
54,0,9.888
55,0,1.034
56,0,1.075
57,0,1.066
58,0,1.045
59,0,9.825
60,0,9.869
61,0,8.634
62,0,8.341
63,0,7.755
64,0,6.684
65,0,6.578
66,0,6.737
67,0,6.686
68,0,7.230
69,0,8.949
70,0,8.488
71,0,9.036
72,0,9.234
73,0,9.366
74,0,1.066
75,0,1.039
76,0,1.056
77,0,1.093
78,0,1.068
79,0,9.654
80,0,9.209
81,0,8.986
82,0,8.158
83,0,7.485
84,0,6.770
85,0,7.032
86,0,6.507
87,0,6.578
88,0,6.568
89,0,7.628
90,0,7.974
91,0,8.393
92,0,9.117
93,0,9.665
94,0,9.261
95,0,9.574
96,0,9.792
97,0,1.000
98,0,9.926
99,0,9.929
100,0,9.638
101,0,8.911
102,0,8.323
103,0,7.868
104,0,7.214
105,0,7.220
106,0,6.507
107,0,5.798
108,0,5.838
109,0,5.761
110,0,5.586
111,0,6.149
112,0,7.440
113,0,6.325
114,0,6.564
115,0,6.818
116,0,6.600
117,0,7.240
118,0,6.955
119,0,7.247
120,0,8.918
121,0,9.232
122,0,9.271
123,0,9.534
124,0,9.560
125,0,8.952
126,0,9.174
127,0,8.731
128,0,8.744
129,0,7.723
130,0,7.077
131,0,7.473
132,0,6.730
133,0,7.545
134,0,6.461
135,0,6.141
136,0,5.676
137,0,5.711
138,0,5.655
139,0,6.415
140,0,6.020
141,0,6.506
142,0,6.240
143,0,6.564
144,0,7.661
145,0,7.121
146,0,8.336
147,0,8.255
148,0,8.687
149,0,8.715
150,0,9.117
150,1,8.787
149,1,8.744
148,1,8.699
147,1,8.182
146,1,8.954
145,1,7.867
144,1,8.497
143,1,7.399
142,1,7.282
141,1,7.580
140,1,6.993
139,1,7.220
138,1,5.723
137,1,6.208
136,1,6.524
135,1,6.259
134,1,5.759
133,1,5.626
132,1,5.510
131,1,5.579
130,1,6.441
129,1,6.042
128,1,5.760
127,1,5.750
126,1,6.003
125,1,5.553
124,1,5.915
123,1,6.410
122,1,6.873
121,1,7.838
120,1,7.961
119,1,8.497
118,1,8.727
117,1,8.193
116,1,9.033
115,1,9.015
114,1,8.991
113,1,9.297
112,1,9.255
111,1,9.138
110,1,9.013
109,1,8.975
108,1,8.664
107,1,8.018
106,1,7.947
105,1,8.380
104,1,7.254
103,1,7.012
102,1,6.701
101,1,6.922
100,1,6.665
99,1,5.607
98,1,5.927
97,1,5.657
96,1,5.722
95,1,5.636
94,1,5.898
93,1,6.035
92,1,5.886
91,1,6.171
90,1,7.088
89,1,7.502
88,1,7.806
87,1,8.805
86,1,9.137
85,1,9.321
84,1,9.423
83,1,9.888
82,1,9.464
81,1,9.673
80,1,9.573
79,1,9.395
78,1,9.180
77,1,8.741
76,1,7.727
75,1,7.623
74,1,6.785
73,1,6.099
72,1,5.948
71,1,5.698
70,1,5.872
69,1,5.871
68,1,6.144
67,1,6.542
66,1,7.134
65,1,7.869
64,1,8.748
63,1,8.926
62,1,9.398
61,1,9.822
60,1,9.677
59,1,9.936
58,1,9.852
57,1,9.532
56,1,8.615
55,1,8.616
54,1,8.008
53,1,7.823
52,1,6.924
51,1,5.868
50,1,5.990
49,1,6.049
48,1,6.167
47,1,5.981
46,1,7.238
45,1,8.458
44,1,7.000
43,1,8.284
42,1,1.004
41,1,1.007
40,1,9.918
39,1,1.017
38,1,9.470
37,1,9.729
36,1,9.432
35,1,8.425
34,1,7.607
33,1,7.329
32,1,6.888
31,1,5.726
30,1,5.620
29,1,5.790
28,1,5.907
27,1,6.507
26,1,6.174
25,1,7.818
24,1,8.153
23,1,8.686
22,1,9.031
21,1,8.929
20,1,8.700
19,1,8.466
18,1,7.579
17,1,7.899
16,1,6.715
15,1,6.628
14,1,6.026
13,1,5.559
12,1,5.649
11,1,5.482
10,1,6.299
9,1,7.068
8,1,8.048
7,1,8.743
6,1,8.746
5,1,9.018
4,1,9.061
3,1,7.786
2,1,7.097
1,1,6.920
0,1,6.652
0,2,6.068
1,2,6.098
2,2,6.620
3,2,7.416
4,2,7.220
5,2,8.256
6,2,7.820
7,2,8.461
8,2,8.978
9,2,8.729
10,2,8.810
11,2,8.938
12,2,8.951
13,2,8.808
14,2,8.370
15,2,7.368
16,2,7.487
17,2,6.849
18,2,5.540
19,2,5.564
20,2,5.487
21,2,5.858
22,2,5.511
23,2,5.325
24,2,5.964
25,2,5.833
26,2,6.546
27,2,6.753
28,2,7.569
29,2,8.116
30,2,8.246
31,2,8.333
32,2,9.183
33,2,8.859
34,2,9.154
35,2,8.883
36,2,8.994
37,2,8.743
38,2,7.829
39,2,7.785
40,2,7.125
41,2,5.882
42,2,5.757
43,2,5.828
44,2,5.760
45,2,5.927
46,2,6.417
47,2,8.040
48,2,8.429
49,2,8.721
50,2,9.399
51,2,9.794
52,2,9.829
53,2,1.043
54,2,1.041
55,2,1.003
56,2,1.005
57,2,9.314
58,2,8.849
59,2,8.198
60,2,7.889
61,2,6.976
62,2,6.537
63,2,7.174
64,2,6.572
65,2,6.327
66,2,8.970
67,2,8.056
68,2,8.019
69,2,9.154
70,2,9.024
71,2,8.988
72,2,1.038
73,2,1.004
74,2,1.022
75,2,1.002
76,2,1.038
77,2,1.003
78,2,1.029
79,2,9.315
80,2,8.748
81,2,7.369
82,2,7.012
83,2,7.516
84,2,6.701
85,2,6.639
86,2,6.870
87,2,6.561
88,2,7.270
89,2,8.070
90,2,8.129
91,2,8.561
92,2,9.019
93,2,9.332
94,2,9.535
95,2,9.622
96,2,9.838
97,2,9.799
98,2,9.112
99,2,9.312
100,2,8.913
101,2,8.473
102,2,7.889
103,2,7.924
104,2,8.025
105,2,6.466
106,2,6.849
107,2,5.679
108,2,5.579
109,2,5.580
110,2,6.120
111,2,6.369
112,2,7.449
113,2,6.380
114,2,7.200
115,2,7.440
116,2,8.031
117,2,8.281
118,2,7.631
119,2,9.181
120,2,9.336
121,2,7.827
122,2,8.475
123,2,9.175
124,2,8.772
125,2,9.238
126,2,8.478
127,2,8.393
128,2,8.525
129,2,7.343
130,2,7.075
131,2,5.889
132,2,6.210
133,2,6.313
134,2,5.674
135,2,6.231
136,2,7.372
137,2,6.645
138,2,6.175
139,2,5.613
140,2,5.780
141,2,5.861
142,2,6.813
143,2,6.682
144,2,7.858
145,2,7.193
146,2,7.128
147,2,7.361
148,2,7.623
149,2,8.126
150,2,8.659
150,3,8.827
149,3,8.818
148,3,8.819
147,3,8.478
146,3,8.760
145,3,8.176
144,3,7.551
143,3,6.899
142,3,7.563
141,3,7.336
140,3,7.574
139,3,7.153
138,3,7.461
137,3,7.063
136,3,6.387
135,3,5.519
134,3,5.822
133,3,5.871
132,3,5.557
131,3,5.366
130,3,6.159
129,3,5.652
128,3,5.395
127,3,5.831
126,3,6.020
125,3,6.442
124,3,7.195
123,3,6.660
122,3,7.739
121,3,7.902
120,3,7.827
119,3,6.956
118,3,7.431
117,3,7.528
116,3,8.144
115,3,8.572
114,3,8.880
113,3,8.897
112,3,8.473
111,3,8.838
110,3,8.898
109,3,8.910
108,3,8.644
107,3,8.104
106,3,8.589
105,3,8.550
104,3,8.136
103,3,7.675
102,3,6.971
101,3,6.777
100,3,6.400
99,3,6.786
98,3,6.392
97,3,5.538
96,3,5.643
95,3,5.387
94,3,5.493
93,3,6.102
92,3,5.662
91,3,6.158
90,3,6.355
89,3,6.784
88,3,7.434
87,3,7.883
86,3,8.242
85,3,8.991
84,3,8.600
83,3,9.357
82,3,9.372
81,3,9.200
80,3,9.267
79,3,9.362
78,3,8.522
77,3,8.619
76,3,7.448
75,3,7.146
74,3,7.464
73,3,6.775
72,3,5.892
71,3,6.340
70,3,5.637
69,3,5.308
68,3,5.504
67,3,6.708
66,3,6.943
65,3,7.149
64,3,6.921
63,3,7.634
62,3,8.117
61,3,8.516
60,3,8.631
59,3,8.783
58,3,9.009
57,3,8.896
56,3,7.984
55,3,8.243
54,3,7.890
53,3,6.931
52,3,7.586
51,3,6.702
50,3,5.429
49,3,5.265
48,3,5.265
47,3,5.162
46,3,5.308
45,3,5.996
44,3,6.553
43,3,6.336
42,3,8.695
41,3,8.651
40,3,8.612
39,3,7.579
38,3,8.652
37,3,7.498
36,3,7.979
35,3,8.452
34,3,7.950
33,3,8.842
32,3,7.606
31,3,7.468
30,3,6.865
29,3,6.100
28,3,5.702
27,3,5.397
26,3,5.709
25,3,5.607
24,3,6.608
23,3,6.282
22,3,7.113
21,3,8.515
20,3,8.262
19,3,7.184
18,3,6.788
17,3,7.377
16,3,7.346
15,3,7.581
14,3,6.754
13,3,6.623
12,3,5.819
11,3,5.282
10,3,5.190
9,3,5.581
8,3,6.157
7,3,7.856
6,3,6.967
5,3,8.262
4,3,8.667
3,3,8.529
2,3,8.550
1,3,7.494
0,3,7.012
0,4,8.413
1,4,6.731
2,4,7.913
3,4,8.123
4,4,8.370
5,4,6.420
6,4,8.463
7,4,8.435
8,4,8.608
9,4,8.717
10,4,8.383
11,4,8.485
12,4,8.196
